showname,city,theatre,weekending,type,book adaptation,film adaptation,gross
WICKED,SAO PAULO,TEATRO RENAULT,7/24/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,7/31/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,8/7/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,8/14/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,8/21/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,8/28/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,9/4/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,9/11/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,9/18/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,9/25/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,10/2/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,10/9/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,10/16/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,10/23/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,10/30/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,11/6/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,11/13/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,11/20/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,11/27/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,12/4/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,12/11/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,12/18/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,5/8/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,5/15/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,5/22/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,5/29/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,6/5/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,6/12/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,6/19/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,6/26/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,7/3/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,7/10/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,7/17/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,7/24/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,7/31/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,8/7/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,8/14/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,8/21/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,8/28/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,9/4/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,9/11/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,9/18/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,9/25/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,10/2/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,10/9/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,10/16/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,10/23/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,10/30/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,11/6/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,11/13/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,11/20/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,11/27/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,12/4/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,12/11/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,12/18/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,12/25/16,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,1/1/17,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,1/8/17,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,1/15/17,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,1/22/17,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,1/29/17,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,2/5/17,LOCAL,1,0,
WICKED,SAPPORO,HOKKAIDO SHIKI THEATRE,2/12/17,LOCAL,1,0,
WICKED,DAEGU,KEIMYUNG ARTS CENTER,5/22/16,LOCAL,1,0,
WICKED,DAEGU,KEIMYUNG ARTS CENTER,5/29/16,LOCAL,1,0,
WICKED,DAEGU,KEIMYUNG ARTS CENTER,6/5/16,LOCAL,1,0,
WICKED,DAEGU,KEIMYUNG ARTS CENTER,6/12/16,LOCAL,1,0,
WICKED,DAEGU,KEIMYUNG ARTS CENTER,6/19/16,LOCAL,1,0,
WICKED,SEOUL,SEOUL ARTS CENTER,7/17/16,LOCAL,1,0,
WICKED,SEOUL,SEOUL ARTS CENTER,7/24/16,LOCAL,1,0,
WICKED,SEOUL,SEOUL ARTS CENTER,7/31/16,LOCAL,1,0,
WICKED,SEOUL,SEOUL ARTS CENTER,8/7/16,LOCAL,1,0,
WICKED,SEOUL,SEOUL ARTS CENTER,8/14/16,LOCAL,1,0,
WICKED,SEOUL,SEOUL ARTS CENTER,8/21/16,LOCAL,1,0,
WICKED,SEOUL,SEOUL ARTS CENTER,8/28/16,LOCAL,1,0,
WICKED,SEOUL,SEOUL ARTS CENTER,9/4/16,LOCAL,1,0,
WICKED,BRADFORD,ÊTHE ALHAMBRA THEATRE,7/24/16,ENGLISH,1,0,
WICKED,BRADFORD,ÊTHE ALHAMBRA THEATRE,7/31/16,ENGLISH,1,0,
WICKED,BRADFORD,ÊTHE ALHAMBRA THEATRE,8/7/16,ENGLISH,1,0,
WICKED,BRADFORD,ÊTHE ALHAMBRA THEATRE,8/14/16,ENGLISH,1,0,
WICKED,BRADFORD,ÊTHE ALHAMBRA THEATRE,8/21/16,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,10/2/16,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,10/9/16,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,10/16/16,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,10/23/16,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,10/30/16,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,11/6/16,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,11/13/16,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,11/20/16,ENGLISH,1,0,
WICKED,HONG KONG,HONG KONG ACADEMY FOR PERFORMING ARTS,12/11/16,ENGLISH,1,0,
WICKED,HONG KONG,HONG KONG ACADEMY FOR PERFORMING ARTS,12/18/16,ENGLISH,1,0,
WICKED,HONG KONG,HONG KONG ACADEMY FOR PERFORMING ARTS,12/25/16,ENGLISH,1,0,
WICKED,HONG KONG,HONG KONG ACADEMY FOR PERFORMING ARTS,1/1/17,ENGLISH,1,0,
WICKED,HONG KONG,HONG KONG ACADEMY FOR PERFORMING ARTS,1/8/17,ENGLISH,1,0,
WICKED,HONG KONG,HONG KONG ACADEMY FOR PERFORMING ARTS,1/15/17,ENGLISH,1,0,
WICKED,HONG KONG,HONG KONG ACADEMY FOR PERFORMING ARTS,1/22/17,ENGLISH,1,0,
WICKED,MANILA,THE THEATRE AT SOLAIRE,2/5/17,ENGLISH,1,0,
WICKED,MANILA,THE THEATRE AT SOLAIRE,2/12/17,ENGLISH,1,0,
WICKED,NEW YORK,GERSHWIN THEATRE,10/12/03,ENGLISH,1,0,"$662,666.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/19/03,ENGLISH,1,0,"$821,248.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/26/03,ENGLISH,1,0,"$732,199.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/2/03,ENGLISH,1,0,"$799,286.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/9/03,ENGLISH,1,0,"$892,085.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/16/03,ENGLISH,1,0,"$926,289.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/23/03,ENGLISH,1,0,"$886,753.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/30/03,ENGLISH,1,0,"$1,121,308.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/7/03,ENGLISH,1,0,"$1,010,245.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/14/03,ENGLISH,1,0,"$1,023,594.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/21/03,ENGLISH,1,0,"$1,042,819.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/28/03,ENGLISH,1,0,"$1,182,972.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/4/04,ENGLISH,1,0,"$1,188,937.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/11/04,ENGLISH,1,0,"$1,018,069.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/18/04,ENGLISH,1,0,"$1,013,453.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/25/04,ENGLISH,1,0,"$1,004,090.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/1/04,ENGLISH,1,0,"$951,831.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/8/04,ENGLISH,1,0,"$944,793.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/15/04,ENGLISH,1,0,"$1,001,323.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/22/04,ENGLISH,1,0,"$1,064,731.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/29/04,ENGLISH,1,0,"$1,010,324.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/7/04,ENGLISH,1,0,"$956,417.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/14/04,ENGLISH,1,0,"$1,064,717.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/21/04,ENGLISH,1,0,"$1,081,471.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/28/04,ENGLISH,1,0,"$1,070,189.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/4/04,ENGLISH,1,0,"$1,101,014.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/11/04,ENGLISH,1,0,"$1,134,594.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/18/04,ENGLISH,1,0,"$1,104,830.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/25/04,ENGLISH,1,0,"$1,082,387.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/2/04,ENGLISH,1,0,"$1,065,341.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/9/04,ENGLISH,1,0,"$1,092,029.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/16/04,ENGLISH,1,0,"$1,080,711.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/23/04,ENGLISH,1,0,"$1,106,282.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/30/04,ENGLISH,1,0,"$1,107,202.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/6/04,ENGLISH,1,0,"$953,935.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/13/04,ENGLISH,1,0,"$1,270,693.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/20/04,ENGLISH,1,0,"$1,124,528.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/27/04,ENGLISH,1,0,"$1,135,355.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/4/04,ENGLISH,1,0,"$1,142,867.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/11/04,ENGLISH,1,0,"$1,142,433.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/18/04,ENGLISH,1,0,"$1,166,136.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/25/04,ENGLISH,1,0,"$1,172,927.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/1/04,ENGLISH,1,0,"$1,174,985.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/8/04,ENGLISH,1,0,"$1,187,804.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/15/04,ENGLISH,1,0,"$1,190,775.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/22/04,ENGLISH,1,0,"$1,201,761.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/29/04,ENGLISH,1,0,"$1,204,709.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/5/04,ENGLISH,1,0,"$1,211,753.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/12/04,ENGLISH,1,0,"$1,192,471.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/19/04,ENGLISH,1,0,"$1,165,487.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/26/04,ENGLISH,1,0,"$1,172,291.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/3/04,ENGLISH,1,0,"$1,178,866.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/10/04,ENGLISH,1,0,"$1,202,536.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/17/04,ENGLISH,1,0,"$1,180,266.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/24/04,ENGLISH,1,0,"$1,185,795.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/31/04,ENGLISH,1,0,"$1,195,979.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/7/04,ENGLISH,1,0,"$1,196,658.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/14/04,ENGLISH,1,0,"$1,196,397.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/21/04,ENGLISH,1,0,"$1,212,075.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/28/04,ENGLISH,1,0,"$1,274,459.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/5/04,ENGLISH,1,0,"$1,215,046.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/12/04,ENGLISH,1,0,"$1,228,233.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/19/04,ENGLISH,1,0,"$1,241,941.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/26/04,ENGLISH,1,0,"$1,266,203.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/2/05,ENGLISH,1,0,"$1,276,328.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/9/05,ENGLISH,1,0,"$1,258,911.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/16/05,ENGLISH,1,0,"$1,246,349.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/23/05,ENGLISH,1,0,"$1,232,405.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/30/05,ENGLISH,1,0,"$1,226,773.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/6/05,ENGLISH,1,0,"$1,203,023.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/13/05,ENGLISH,1,0,"$1,200,119.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/20/05,ENGLISH,1,0,"$1,241,283.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/27/05,ENGLISH,1,0,"$1,269,846.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/6/05,ENGLISH,1,0,"$1,211,643.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/13/05,ENGLISH,1,0,"$1,210,505.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/20/05,ENGLISH,1,0,"$1,202,076.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/27/05,ENGLISH,1,0,"$1,211,713.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/3/05,ENGLISH,1,0,"$1,261,177.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/10/05,ENGLISH,1,0,"$1,201,309.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/17/05,ENGLISH,1,0,"$1,203,281.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/24/05,ENGLISH,1,0,"$1,215,733.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/1/05,ENGLISH,1,0,"$1,255,997.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/8/05,ENGLISH,1,0,"$1,230,678.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/15/05,ENGLISH,1,0,"$1,246,462.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/22/05,ENGLISH,1,0,"$1,243,774.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/29/05,ENGLISH,1,0,"$1,255,567.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/5/05,ENGLISH,1,0,"$1,249,964.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/12/05,ENGLISH,1,0,"$1,265,536.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/19/05,ENGLISH,1,0,"$1,267,274.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/26/05,ENGLISH,1,0,"$1,265,311.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/3/05,ENGLISH,1,0,"$1,290,478.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/10/05,ENGLISH,1,0,"$1,302,256.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/17/05,ENGLISH,1,0,"$1,297,582.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/24/05,ENGLISH,1,0,"$1,307,492.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/31/05,ENGLISH,1,0,"$1,311,651.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/7/05,ENGLISH,1,0,"$1,312,297.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/14/05,ENGLISH,1,0,"$1,314,515.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/21/05,ENGLISH,1,0,"$1,312,017.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/28/05,ENGLISH,1,0,"$1,317,421.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/4/05,ENGLISH,1,0,"$1,320,047.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/11/05,ENGLISH,1,0,"$1,276,941.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/18/05,ENGLISH,1,0,"$1,249,010.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/25/05,ENGLISH,1,0,"$1,263,292.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/2/05,ENGLISH,1,0,"$1,266,499.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/9/05,ENGLISH,1,0,"$1,305,035.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/16/05,ENGLISH,1,0,"$1,281,947.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/23/05,ENGLISH,1,0,"$1,301,198.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/30/05,ENGLISH,1,0,"$1,291,006.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/6/05,ENGLISH,1,0,"$1,304,041.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/13/05,ENGLISH,1,0,"$1,318,294.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/20/05,ENGLISH,1,0,"$1,317,881.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/27/05,ENGLISH,1,0,"$1,521,159.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/4/05,ENGLISH,1,0,"$1,351,144.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/11/05,ENGLISH,1,0,"$1,345,796.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/18/05,ENGLISH,1,0,"$1,350,164.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/25/05,ENGLISH,1,0,"$1,439,603.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/1/06,ENGLISH,1,0,"$1,610,934.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/8/06,ENGLISH,1,0,"$1,360,955.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/15/06,ENGLISH,1,0,"$1,362,006.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/22/06,ENGLISH,1,0,"$1,336,485.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/29/06,ENGLISH,1,0,"$1,346,750.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/5/06,ENGLISH,1,0,"$1,303,981.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/12/06,ENGLISH,1,0,"$1,315,139.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/19/06,ENGLISH,1,0,"$1,360,859.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/26/06,ENGLISH,1,0,"$1,411,120.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/5/06,ENGLISH,1,0,"$1,327,337.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/12/06,ENGLISH,1,0,"$1,327,886.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/19/06,ENGLISH,1,0,"$1,338,102.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/26/06,ENGLISH,1,0,"$1,341,200.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/2/06,ENGLISH,1,0,"$1,335,008.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/9/06,ENGLISH,1,0,"$1,354,481.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/16/06,ENGLISH,1,0,"$1,454,174.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/23/06,ENGLISH,1,0,"$1,440,426.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/30/06,ENGLISH,1,0,"$1,310,827.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/7/06,ENGLISH,1,0,"$1,331,209.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/14/06,ENGLISH,1,0,"$1,346,016.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/21/06,ENGLISH,1,0,"$1,355,903.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/28/06,ENGLISH,1,0,"$1,350,004.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/4/06,ENGLISH,1,0,"$1,341,770.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/11/06,ENGLISH,1,0,"$1,340,915.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/18/06,ENGLISH,1,0,"$1,365,387.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/25/06,ENGLISH,1,0,"$1,405,687.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/2/06,ENGLISH,1,0,"$1,431,843.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/9/06,ENGLISH,1,0,"$1,438,551.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/16/06,ENGLISH,1,0,"$1,438,835.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/23/06,ENGLISH,1,0,"$1,443,757.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/30/06,ENGLISH,1,0,"$1,443,870.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/6/06,ENGLISH,1,0,"$1,448,975.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/13/06,ENGLISH,1,0,"$1,452,320.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/20/06,ENGLISH,1,0,"$1,446,082.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/27/06,ENGLISH,1,0,"$1,424,998.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/3/06,ENGLISH,1,0,"$1,452,817.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/10/06,ENGLISH,1,0,"$1,376,769.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/17/06,ENGLISH,1,0,"$1,389,174.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/24/06,ENGLISH,1,0,"$1,367,250.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/1/06,ENGLISH,1,0,"$1,383,737.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/8/06,ENGLISH,1,0,"$1,410,150.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/15/06,ENGLISH,1,0,"$1,411,174.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/22/06,ENGLISH,1,0,"$1,412,444.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/29/06,ENGLISH,1,0,"$1,408,440.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/5/06,ENGLISH,1,0,"$1,385,490.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/12/06,ENGLISH,1,0,"$1,402,177.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/19/06,ENGLISH,1,0,"$1,386,066.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/26/06,ENGLISH,1,0,"$1,715,156.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/3/06,ENGLISH,1,0,"$1,413,336.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/10/06,ENGLISH,1,0,"$1,450,534.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/17/06,ENGLISH,1,0,"$1,440,294.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/24/06,ENGLISH,1,0,"$1,681,134.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/31/06,ENGLISH,1,0,"$1,800,310.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/7/07,ENGLISH,1,0,"$1,404,787.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/14/07,ENGLISH,1,0,"$1,408,037.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/21/07,ENGLISH,1,0,"$1,365,614.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/28/07,ENGLISH,1,0,"$1,349,148.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/4/07,ENGLISH,1,0,"$1,314,391.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/11/07,ENGLISH,1,0,"$1,307,183.00 "
